age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_50K
23,Private,180771,1st_4th,2,Married_civ_spouse,Machine_op_inspct,Wife,Amer_Indian_Eskimo,Female,0,0,35,Mexico,0
66,?,128614,10th,6,Married_civ_spouse,?,Husband,White,Male,0,0,15,United_States,1
21,Private,146499,Assoc_voc,11,Married_civ_spouse,Adm_clerical,Other_relative,White,Female,0,1579,40,United_States,0
44,Self_emp_not_inc,195486,HS_grad,9,Married_civ_spouse,Sales,Husband,Black,Male,0,0,70,Jamaica,0
22,Private,317528,Some_college,10,Never_married,Sales,Own_child,White,Male,0,0,34,United_States,0
43,Private,195212,Bachelors,13,Married_civ_spouse,Exec_managerial,Wife,Black,Female,0,0,40,?,0
70,Self_emp_not_inc,355536,HS_grad,9,Married_civ_spouse,Tech_support,Wife,White,Female,0,0,24,United_States,0
35,Private,119992,Assoc_acdm,12,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,45,United_States,0
45,Self_emp_not_inc,48553,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,60,United_States,0
40,Private,259307,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,1
58,State_gov,136982,HS_grad,9,Married_spouse_absent,Other_service,Unmarried,Black,Female,0,0,40,Honduras,0
43,Private,136721,12th,8,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,0
54,Private,155233,Bachelors,13,Never_married,Adm_clerical,Not_in_family,White,Female,14084,0,40,United_States,1
32,Private,178623,HS_grad,9,Never_married,Other_service,Not_in_family,Black,Female,0,0,40,?,0
48,Federal_gov,102359,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,7688,0,40,United_States,1
35,Private,187329,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,0
32,Private,270968,Bachelors,13,Divorced,Exec_managerial,Not_in_family,White,Female,0,0,50,United_States,1
43,Private,409902,HS_grad,9,Never_married,Other_service,Not_in_family,Black,Female,0,0,96,United_States,0
21,Private,65038,HS_grad,9,Never_married,Machine_op_inspct,Own_child,White,Male,0,0,40,United_States,0
45,Private,252079,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,United_States,1
64,Private,236341,5th_6th,3,Widowed,Other_service,Not_in_family,Black,Female,0,0,16,United_States,0
19,Private,136306,11th,7,Never_married,Farming_fishing,Own_child,White,Male,0,0,24,United_States,0
29,Private,260645,Some_college,10,Never_married,Sales,Own_child,White,Female,0,0,40,United_States,0
31,Private,142921,Bachelors,13,Never_married,Tech_support,Not_in_family,White,Female,0,0,40,United_States,0
68,Self_emp_not_inc,119056,HS_grad,9,Never_married,Sales,Not_in_family,White,Male,0,0,24,United_States,1
35,Private,143385,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,0
19,?,52114,Some_college,10,Never_married,?,Own_child,White,Female,0,0,10,United_States,0
38,Private,182526,Bachelors,13,Married_spouse_absent,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,0
23,Private,86065,12th,8,Never_married,Other_service,Not_in_family,White,Female,0,0,30,United_States,0
49,Private,65087,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,15024,0,50,United_States,1
28,Private,157262,Bachelors,13,Divorced,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,0
46,Private,110171,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,7688,0,40,United_States,1
83,Private,192305,Some_college,10,Divorced,Prof_specialty,Unmarried,White,Female,0,0,20,United_States,0
59,Private,252714,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,30,Italy,0
65,Private,115922,11th,7,Divorced,Handlers_cleaners,Not_in_family,White,Male,0,0,24,United_States,0
61,Private,204908,9th,5,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,0
50,Private,108435,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,99999,0,60,United_States,1
66,Private,180211,Bachelors,13,Married_civ_spouse,Craft_repair,Husband,Asian_Pac_Islander,Male,0,0,30,Philippines,0
59,Private,294395,Masters,14,Widowed,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,0
25,Private,120238,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Male,0,0,40,United_States,0
35,Private,181099,10th,6,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,0
44,Private,121874,Some_college,10,Divorced,Sales,Unmarried,White,Male,0,0,55,United_States,1
31,Private,348491,Bachelors,13,Never_married,Exec_managerial,Not_in_family,Black,Female,0,0,40,United_States,0
28,Local_gov,250135,Masters,14,Married_civ_spouse,Prof_specialty,Wife,White,Female,0,1902,55,United_States,0
22,Private,199266,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Female,0,0,30,United_States,0
62,Self_emp_not_inc,26857,7th_8th,4,Widowed,Farming_fishing,Other_relative,White,Female,0,0,35,United_States,0
60,Private,139586,Assoc_voc,11,Widowed,Exec_managerial,Unmarried,Asian_Pac_Islander,Female,0,0,40,United_States,1
22,Private,412316,HS_grad,9,Never_married,Sales,Other_relative,Black,Male,0,0,40,?,0
55,Private,123436,Assoc_voc,11,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,1
25,Private,182866,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,40,United_States,0
17,Private,181580,11th,7,Never_married,Other_service,Own_child,White,Female,0,0,16,United_States,0
48,Private,158944,HS_grad,9,Widowed,Craft_repair,Not_in_family,White,Female,0,0,60,United_States,1
71,Private,99549,5th_6th,3,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,0
41,Private,206470,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,Germany,0
36,Local_gov,110791,Assoc_acdm,12,Separated,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,0
37,State_gov,157641,Some_college,10,Never_married,Protective_serv,Not_in_family,White,Female,0,0,30,United_States,0
54,Private,99185,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,1977,40,United_States,1
48,Self_emp_inc,254291,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,7298,0,50,United_States,1
31,Private,363130,HS_grad,9,Never_married,Other_service,Unmarried,Black,Male,0,0,18,United_States,0
35,Self_emp_inc,152307,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,1485,40,United_States,0
37,Private,73715,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,1
20,Private,336101,Some_college,10,Never_married,Other_service,Not_in_family,White,Female,0,0,30,United_States,0
54,Local_gov,449172,Bachelors,13,Divorced,Exec_managerial,Not_in_family,Black,Male,0,0,40,United_States,0
41,Private,171234,Some_college,10,Divorced,Adm_clerical,Not_in_family,White,Female,0,0,55,United_States,0
24,Federal_gov,29591,Bachelors,13,Never_married,Prof_specialty,Not_in_family,Other,Female,0,0,40,United_States,0
32,Private,53260,HS_grad,9,Divorced,Other_service,Unmarried,Other,Female,0,0,28,United_States,0
31,Private,178615,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,0
39,Private,706180,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,40,United_States,0
20,Private,168165,Some_college,10,Never_married,Other_service,Own_child,White,Male,0,0,30,United_States,0
67,?,37170,7th_8th,4,Divorced,?,Not_in_family,White,Male,0,0,3,United_States,0
23,Private,177287,Some_college,10,Never_married,Exec_managerial,Other_relative,White,Female,0,0,40,United_States,0
46,Private,54190,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,60,United_States,0
37,Private,295127,HS_grad,9,Never_married,Machine_op_inspct,Not_in_family,White,Male,0,0,40,United_States,0
45,Private,325390,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,0
35,Private,199288,11th,7,Separated,Transport_moving,Not_in_family,White,Male,0,0,90,United_States,0
33,State_gov,226296,HS_grad,9,Never_married,Transport_moving,Other_relative,White,Male,0,0,40,United_States,0
29,Private,35032,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,0
22,Private,185452,Bachelors,13,Never_married,Exec_managerial,Own_child,White,Female,0,0,40,United_States,0
27,?,308995,Some_college,10,Divorced,?,Own_child,Black,Female,0,0,40,United_States,0
37,Local_gov,130805,Assoc_acdm,12,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,99,United_States,1
42,State_gov,222884,Bachelors,13,Divorced,Adm_clerical,Not_in_family,White,Male,0,0,40,United_States,0
34,Private,167474,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,United_States,0
51,State_gov,79324,Doctorate,16,Divorced,Prof_specialty,Not_in_family,White,Male,0,0,30,United_States,0
25,Private,51498,12th,8,Never_married,Other_service,Other_relative,White,Male,0,0,40,United_States,0
51,Private,280093,HS_grad,9,Separated,Adm_clerical,Other_relative,White,Female,0,0,40,United_States,0
34,Private,195860,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,0
36,Local_gov,152021,11th,7,Divorced,Other_service,Unmarried,Black,Female,0,0,30,United_States,0
28,Private,193260,Bachelors,13,Never_married,Prof_specialty,Not_in_family,Asian_Pac_Islander,Male,0,0,50,South,1
39,Self_emp_inc,163237,Some_college,10,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,65,United_States,0
49,Self_emp_not_inc,36601,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,Canada,1
41,Private,328013,Masters,14,Never_married,Prof_specialty,Not_in_family,Black,Male,0,0,65,United_States,0
37,Private,215476,HS_grad,9,Never_married,Handlers_cleaners,Unmarried,Black,Female,0,0,30,United_States,0
61,Self_emp_not_inc,201965,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,0
35,Self_emp_not_inc,346605,Some_college,10,Divorced,Other_service,Unmarried,White,Female,0,0,20,United_States,0
23,Private,50953,Some_college,10,Never_married,Tech_support,Not_in_family,White,Female,0,0,40,United_States,0
18,Private,274057,11th,7,Never_married,Other_service,Own_child,Black,Male,0,0,8,United_States,0
24,Private,41838,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,2407,0,40,United_States,0
17,Private,171080,11th,7,Never_married,Other_service,Own_child,White,Male,0,0,12,United_States,0
30,Private,278006,HS_grad,9,Divorced,Tech_support,Unmarried,White,Female,0,0,40,United_States,0
39,Private,370795,HS_grad,9,Never_married,Adm_clerical,Unmarried,Black,Female,0,0,40,United_States,0
43,Private,346189,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,1
43,State_gov,27661,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,45,United_States,0
32,Private,192565,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,0
34,Private,102130,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,65,United_States,1
31,Private,210562,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,65,United_States,0
24,Private,218215,Assoc_voc,11,Never_married,Adm_clerical,Own_child,White,Female,0,0,20,United_States,0
30,Private,433325,10th,6,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,Mexico,0
41,Private,75171,Bachelors,13,Divorced,Exec_managerial,Unmarried,White,Female,0,0,40,United_States,0
51,Private,228516,HS_grad,9,Married_spouse_absent,Craft_repair,Not_in_family,White,Male,0,0,45,Columbia,0
41,Private,315834,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,0,1876,40,United_States,0
51,Private,125796,Some_college,10,Married_civ_spouse,Adm_clerical,Wife,Black,Female,0,0,35,Jamaica,0
68,Private,166149,HS_grad,9,Widowed,Adm_clerical,Not_in_family,White,Female,0,2206,30,United_States,0
45,Federal_gov,183804,Some_college,10,Never_married,Adm_clerical,Own_child,White,Male,0,0,40,United_States,0
42,Private,135056,HS_grad,9,Never_married,Sales,Own_child,White,Female,0,0,40,United_States,0
36,Private,181065,Assoc_acdm,12,Married_civ_spouse,Tech_support,Husband,White,Male,0,0,40,United_States,1
23,Private,223019,HS_grad,9,Never_married,Adm_clerical,Own_child,White,Female,0,0,40,United_States,0
49,Self_emp_not_inc,48495,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,45,United_States,0
33,Private,205469,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
32,Private,134679,11th,7,Never_married,Handlers_cleaners,Own_child,Black,Female,0,0,40,United_States,0
55,Private,208451,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
19,Private,160120,Some_college,10,Never_married,Exec_managerial,Own_child,Asian_Pac_Islander,Male,2597,0,40,?,0
39,State_gov,112812,HS_grad,9,Married_civ_spouse,Protective_serv,Other_relative,White,Female,0,0,40,United_States,0
32,Private,118551,Masters,14,Never_married,Exec_managerial,Not_in_family,White,Female,0,0,45,United_States,1
33,Private,134886,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,99999,0,30,United_States,1
52,Private,220984,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,0
70,Self_emp_not_inc,155141,Bachelors,13,Married_civ_spouse,Craft_repair,Husband,White,Male,0,2377,12,United_States,1
22,Private,347867,HS_grad,9,Married_spouse_absent,Sales,Not_in_family,White,Male,0,1719,40,United_States,0
52,Private,236180,Bachelors,13,Married_spouse_absent,Other_service,Not_in_family,White,Male,0,0,50,United_States,0
30,Local_gov,200892,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,0
23,Private,185106,HS_grad,9,Never_married,Handlers_cleaners,Own_child,Black,Male,0,0,40,United_States,0
51,Private,332243,Bachelors,13,Divorced,Prof_specialty,Not_in_family,White,Male,0,0,45,United_States,0
24,Private,145964,Bachelors,13,Never_married,Exec_managerial,Unmarried,White,Male,0,0,40,United_States,1
18,Private,477083,11th,7,Never_married,Sales,Not_in_family,White,Male,0,0,30,United_States,0
38,Private,254114,Some_college,10,Married_spouse_absent,Prof_specialty,Own_child,Black,Female,0,0,40,United_States,0
29,Private,233168,Bachelors,13,Married_civ_spouse,Prof_specialty,Wife,White,Female,0,0,46,United_States,1
53,Local_gov,140359,Preschool,1,Never_married,Machine_op_inspct,Not_in_family,White,Female,0,0,35,United_States,0
22,Private,163870,Some_college,10,Never_married,Adm_clerical,Own_child,White,Male,0,0,20,United_States,0
26,Private,98155,HS_grad,9,Married_AF_spouse,Sales,Husband,White,Male,0,0,55,United_States,0
50,Private,256908,Doctorate,16,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,United_States,1
58,State_gov,32367,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,0
39,Private,99527,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,1
32,Private,96016,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,45,United_States,0
46,Private,49570,HS_grad,9,Divorced,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,0
40,Private,126701,Assoc_voc,11,Divorced,Sales,Not_in_family,White,Male,13550,0,50,United_States,1
31,Private,193477,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,55,United_States,0
42,State_gov,102343,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,Asian_Pac_Islander,Male,0,0,72,India,1
23,Private,176123,HS_grad,9,Never_married,Tech_support,Other_relative,Asian_Pac_Islander,Male,0,0,40,Vietnam,0
51,State_gov,290688,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,1
23,Private,179413,HS_grad,9,Never_married,Craft_repair,Unmarried,White,Male,0,0,40,United_States,0
33,Private,93930,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,0,0,50,United_States,0
32,Private,312055,Bachelors,13,Divorced,Prof_specialty,Not_in_family,White,Male,0,0,45,United_States,0
63,Private,216413,Bachelors,13,Widowed,Adm_clerical,Not_in_family,White,Female,0,0,25,United_States,0
27,Private,146687,Some_college,10,Never_married,Other_service,Not_in_family,White,Male,0,0,40,United_States,0
67,State_gov,173623,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,4931,0,30,United_States,0
37,Self_emp_not_inc,156897,Prof_school,15,Never_married,Prof_specialty,Own_child,White,Male,0,1564,55,United_States,1
27,?,146651,HS_grad,9,Married_civ_spouse,?,Own_child,White,Female,0,0,15,United_States,0
53,Private,117814,Some_college,10,Divorced,Adm_clerical,Unmarried,White,Female,0,0,38,United_States,0
39,Private,176101,Bachelors,13,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,0
35,Self_emp_inc,187053,Bachelors,13,Separated,Prof_specialty,Not_in_family,White,Female,0,0,50,United_States,0
21,Private,182117,Some_college,10,Never_married,Other_service,Own_child,White,Male,0,0,15,United_States,0
29,Private,237865,Masters,14,Never_married,Transport_moving,Own_child,Black,Male,0,0,40,United_States,0
35,?,327120,Assoc_acdm,12,Never_married,?,Not_in_family,White,Male,0,0,55,United_States,0
58,Private,183810,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,0
36,Private,95654,Bachelors,13,Married_civ_spouse,Prof_specialty,Wife,White,Female,0,0,50,Iran,1
26,Private,159732,HS_grad,9,Never_married,Machine_op_inspct,Not_in_family,White,Male,0,0,52,United_States,0
20,?,316304,Some_college,10,Never_married,?,Own_child,White,Male,0,0,40,United_States,0
78,?,363134,HS_grad,9,Widowed,?,Not_in_family,White,Female,0,0,1,United_States,0
41,Private,349703,Assoc_acdm,12,Married_civ_spouse,Farming_fishing,Husband,Asian_Pac_Islander,Male,0,0,40,United_States,0
22,?,185357,Some_college,10,Never_married,?,Own_child,White,Male,0,0,50,United_States,0
32,Private,303942,HS_grad,9,Never_married,Machine_op_inspct,Not_in_family,White,Male,0,0,40,United_States,0
44,Private,184527,Bachelors,13,Divorced,Exec_managerial,Unmarried,White,Female,4934,0,45,United_States,1
51,Private,125796,11th,7,Separated,Other_service,Not_in_family,Black,Female,0,0,40,Jamaica,0
29,Local_gov,169544,Some_college,10,Never_married,Protective_serv,Own_child,White,Male,0,0,48,United_States,0
41,Private,106068,HS_grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United_States,0
